SPY200806;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;SPY200806;49;12;34;10;0,666666667;18,46110012;0;1;1;3,446938776;19;8;19,97424859;43,28352941;0;0;6,885134421;0,42839096;0,138938579;0,64123;0,179436503;2;30;-0,02256109;0,049536676;1;1;0;20/05/2020;France;PACA;cap_roux;Y;reserve;Cantonnement de peche de Saint-Raphael (Cap-Roux);0;;;00:30;30;43,4608233;6,92346167;;;43,4539367;6,92290667;43 27.6494;6 55.4077;;;43 27.2362;6 55.3744;0,2;;coastal;surface transect;1;eRef;;;;SPY200806_cap_roux;8;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;83,40852014;100;-49,92362595;-0,431125146;91,82711029;0;0,010233453;0,092229754;0;0,023042915;0,19626677;0;0;0;0;0,012271095;0,097771712;0;0;0;0;0;0;0;0,000186912;0,013736683;0;0,211302886;0,604616284;0;0,025269224;0,709039688;0;0,184696155;0,486721307;0;0,001732457;0,042541116;0,075311206;0,592918507;1;0,000628609;0,085327282;0,257650673;105,7435547;2703,126914;0,507398844;0,254271448;0,216045141;0,082529;19,06091499;18,44966698;16,7790699;18,431097;3,431866437;2,024253906
SPY200807;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;SPY200807;52;13;34;12;0,766666667;18,81670482;2;0,5;1;3,394230769;18;8;21,79608767;46,50941176;0;0;7,602125239;0,421956427;0,173988539;0,642227;0,194878389;1;34;-0,026259443;0,047486581;1;1;0;20/05/2020;France;PACA;cap_roux;Y;reserve;Cantonnement de peche de Saint-Raphael (Cap-Roux);0;;;00:30;30;43,4608233;6,92346167;;;43,4539367;6,92290667;43 27.6494;6 55.4077;;;43 27.2362;6 55.3744;0,2;;coastal;surface transect;1;eRef;;;;SPY200807_cap_roux;8;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;83,40852014;100;-49,92362595;-0,431125146;91,82711029;0;0,010233453;0,092229754;0;0,023042915;0,19626677;0;0;0;0;0,012271095;0,097771712;0;0;0;0;0;0;0;0,000186912;0,013736683;0;0,211302886;0,604616284;0;0,025269224;0,709039688;0;0,184696155;0,486721307;0;0,001732457;0,042541116;0,075311206;0,592918507;1;0,000628609;0,085327282;0,257650673;105,7435547;2703,126914;0,507398844;0,254271448;0,216045141;0,082529;19,06091499;18,44966698;16,7790699;18,431097;3,431866437;2,024253906
SPY201202;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;SPY201202;51;13;34;14;0,485714286;18,7368133;1;2;1;3,468627451;17;8;20,5220257;45,115625;1;0;6,895806594;0,421252585;0,159268606;0,579755;0,169782692;3;34;0,001763191;0,048193847;1;1;0;21/05/2020;France;PACA;cap_roux;Y;outside;;10;;;00:30;30;43,4147929;6,81495333;;;43,4177217;6,82883667;43 24.887574;6 48.8972;;;43 25.0633;6 49.7302;0,2;;coastal;surface transect;1;eRef;;;;SPY201202_cap_roux;7;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;85,36742333;100;-39,12968063;-1,615110024;47,26109314;0;0,043747087;0,196342945;0;0,416736859;1;0;0;0;0;0,021327204;0,132959142;0;0,030083473;0,501598001;0;0;0;0;0;0;0;0,000281888;0,124113083;0,046516906;0,363461004;0,739387751;0,473535836;0,804458818;1;0;0,016367994;0,123107493;0,239434198;0,657781043;1;0,0000727;0,004176673;0,019554595;79,69104521;2708,247811;0,397011876;0,270111531;0,271054149;0,076060667;18,77776337;18,44192505;17,0536499;18,42109867;3,432688401;1,901409523
SPY201214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SPY201214;8;5;6;0;0,5;20,68274372;0;0,5;1;3,425;3;0;2,842716342;51,57;0;0;3,831535449;0,388677488;0,007134271;0,741823;0,525334635;1;5;-0,080459541;0,043873259;1;1;0;04/06/2020;France;Corse;Calvi;Y;outside;;10;;;00:30;30;42,609915;8,86008;;;42,607735;8,84142;42 36.5949;8 51.6048;;;42 36.4641;8 50.4852;0,2;;coastal;surface transect;1;eRef;;;;SPY201214_Calvi;6;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;85,18822751;100;-31,33743095;5,594996748;103,8475876;0,049536668;0,417029534;0,824803829;0,089001156;0,429380592;1;0;0;0;0;0;0;0;0,032261579;0,498180032;0;0;0;0;0;0;0;0,155769684;0,667433083;0,010781744;0,420162083;0,744539201;0;0,135660864;0,500972509;0;0,019625188;0,252057672;0;0,075793298;0,480383068;0,0000385;0,002515228;0,004528875;100,3592622;1122,233632;0,078457765;0,13886553;0,125558302;0,062885;19,88371494;18,61544471;18,1820019;18,634653;3,05008328;2,00155746
SPY201217;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;SPY201217;51;12;35;15;0,405405405;18,84256151;0;4;3;3,529411765;13;4;20,58568784;49,59263158;2;0;8,176134548;0,427590561;0,259788935;0,62563;0,228575332;4;38;0,019407639;0,030767692;1;1;0;03/06/2020;France;Corse;Calvi;Y;outside;;5;;;00:30;30;42,5926067;8,810375;;;42,5845467;8,80120667;42 35.5564;8 48.6225;;;42 35.0728;8 48.0724;0,2;;coastal;surface transect;1;eRef;;;;SPY201217_Calvi;5;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;75,40167806;100;-28,08312988;-6,076106807;24,87167168;0;0,009440231;0,071229689;0;0,012082036;0,080394171;0;0;0;0;0,026209202;0,181213573;0;0;0;0;0;0;0;0;0;0;0,017748098;0,183233261;0,10020458;0,513214694;0,715334296;0;0,006634221;0,075986177;0;0;0;0;0,072564608;0,561176777;0,000109362;0,00245286;0,006775995;57,41085786;1173,489194;0,138845935;0,13886553;0,125558302;0,0607305;19,58382607;19,55463409;19,10230064;18,5785895;3,069479095;1,758994036
SPY201219;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;0;SPY201219;44;13;32;11;0,551724138;18,85243392;0;6,5;4;3,531818182;10;3;15,91025966;50,80571429;1;0;9,244649172;0,463722878;0,294495313;0,623205;0,240409923;5;34;0,005185866;0,021909779;1;1;0;04/06/2020;France;Corse;Calvi;Y;outside;;10;;;00:30;30;42,609915;8,86008;;;42,607735;8,84142;42 36.5949;8 51.6048;;;42 36.4641;8 50.4852;0,2;;coastal;surface transect;1;eRef;;;;SPY201219_Calvi;6;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;85,18822751;100;-31,33743095;5,594996748;103,8475876;0,049536668;0,417029534;0,824803829;0,089001156;0,429380592;1;0;0;0;0;0;0;0;0,032261579;0,498180032;0;0;0;0;0;0;0;0,155769684;0,667433083;0,010781744;0,420162083;0,744539201;0;0,135660864;0,500972509;0;0,019625188;0,252057672;0;0,075793298;0,480383068;0,0000385;0,002515228;0,004528875;100,3592622;2001,976251;0,078457765;0,13886553;0,125558302;0,062885;19,88371494;18,61544471;18,1820019;18,634653;3,301458921;2,00155746
SPY201233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;SPY201233;12;5;6;4;0,3;19,8627973;0;0;0;3,358333333;3;0;5,512462027;46,3575;0;0;3,646236119;0,386509038;0,013005474;0,598882;0,27525379;0;9;0,00892257;0,066984312;0;0;0;03/06/2020;France;Corse;Calvi;Y;outside;;5;;;00:30;30;42,5849717;8,80077;;;42,59293;8,80990167;42 35.0983;8 48.0462;;;42 35.5758;8 48.5941;0,2;;coastal;surface transect;1;eRef;;;;SPY201233_Calvi;5;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;75,35548519;100;-29,07437325;-7,817899413;18,4529686;0;0,008717829;0,071229689;0;0,011095929;0,080394171;0;0;0;0;0,022689555;0,178634554;0;0;0;0;0;0;0;0,000000156;0,000152207;0;0,01985883;0,202979445;0,10020458;0,500545849;0,715748549;0;0,005763019;0,074899629;0;0;0;0;0,061697733;0,52077055;0,000109362;0,002726415;0,007690394;96,05274753;3203,289967;0,138845935;0,13886553;0,125558302;0,0607305;19,59784508;19,54849243;19,10198593;18,5785895;3,505596253;1,982509792
SPY201234;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;0;0;SPY201234;54;16;40;15;0,486486486;19,02001218;0;5,5;3;3,507407407;16;5;20,06411104;48,15;1;0;7,907232911;0,427379148;0,222943745;0,627223;0,196142894;4;38;0,012578953;0,028616468;1;1;0;03/06/2020;France;Corse;Calvi;Y;outside;;5;;;00:30;30;42,5926067;8,810375;;;42,5845467;8,80120667;42 35.5564;8 48.6225;;;42 35.0728;8 48.0724;0,2;;coastal;surface transect;1;eRef;;;;SPY201234_Calvi;5;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;75,40167806;100;-28,08312988;-6,076106807;24,87167168;0;0,009440231;0,071229689;0;0,012082036;0,080394171;0;0;0;0;0,026209202;0,181213573;0;0;0;0;0;0;0;0;0;0;0,017748098;0,183233261;0,10020458;0,513214694;0,715334296;0;0,006634221;0,075986177;0;0;0;0;0,072564608;0,561176777;0,000109362;0,00245286;0,006775995;57,41085786;3203,289967;0,138845935;0,13886553;0,125558302;0,0607305;19,58382607;19,55463409;19,10230064;18,5785895;3,505596253;1,758994036
SPY201235;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;1;0;0;SPY201235;41;12;28;12;0,3125;18,87966853;0;2,5;2;3,497560976;13;4;14,84311275;50,86307692;1;0;7,301308807;0,406200022;0,137746029;0,611639;0,208211939;3;28;0,022227395;0,040480464;1;1;0;04/06/2020;France;Corse;Calvi;Y;outside;;10;;;00:30;30;42,6074283;8,84092167;;;42,60953;8,86001667;42 36.4457;8 50.4553;;;42 36.5718;8 51.6010;0,2;;coastal;surface transect;1;eRef;;;;SPY201235_Calvi;6;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;84,56335076;100;-30,81640816;8,207048861;111,8337173;0,049536668;0,410384643;0,824803829;0,095086649;0,437941812;1;0;0;0;0;0;0;0;0,035149445;0,498539835;0;0;0;0;0;0;0;0,150655811;0,667433083;0,022445038;0,424305609;0,745222092;0;0,146709299;0,500972509;0;0,020869538;0,277168125;0;0,083071896;0,498539835;0,0000385;0,00246801;0,004244878;95,47819099;3203,289967;0,078457765;0,13886553;0,125558302;0,062885;19,88371494;18,61544471;18,1820019;18,634653;3,505596253;1,979904182
SPY201238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SPY201238;11;7;8;1;1,4;19,4280472;0;0;0;3,3;2;1;5,374323548;42,992;0;0;5,845052494;0,454185655;0,020012396;0,775493;0,442725043;0;9;-0,074173458;0,089095848;0;0;0;03/06/2020;France;Corse;Calvi;Y;reserve;Cantonnement de peche de Calvi;0;;;00:30;30;42,57737;8,70937667;;;42,58454;8,72482;42 34.6422;8 42.5626;;;42 35.0724;8 43.4892;0,2;;coastal;surface transect;1;eRef;;;;SPY201238_Calvi;6;Fonds meubles circalittoraux;0;0;0;0;54,34532428;100;-64,61566162;-30,30897913;0;0;0;0;0;0,068107816;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000000809;0,000456621;0;0,003960281;0,227789834;0;0,129279646;0,71158874;0;0,006045438;0,166714013;0;0,000311594;0,033245567;0;0,043716034;0,62640363;0,003667294;0,094550235;0,205028728;41,18681623;11605,30625;0,14318046;0,137550116;0,117556669;0,05931;19,6664238;18,77373886;18,32552528;18,5478675;4,064656605;1,614758222
SPY201242;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;SPY201242;45;12;32;11;0,483870968;18,78651778;0;2,5;2;3,517777778;14;6;18,61360948;46,47666667;1;1;8,04520867;0,429094136;0,198961127;0,612283;0,225715166;4;31;-0,000573495;0,035811198;1;1;1;21/05/2020;France;PACA;cap_roux;Y;outside;;10;;;00:30;30;43,4147929;6,81495333;;;43,4177217;6,82883667;43 24.887574;6 48.8972;;;43 25.0633;6 49.7302;0,2;;coastal;surface transect;1;eRef;;;;SPY201242_cap_roux;7;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;85,36742333;100;-39,12968063;-1,615110024;47,26109314;0;0,043747087;0,196342945;0;0,416736859;1;0;0;0;0;0,021327204;0,132959142;0;0,030083473;0,501598001;0;0;0;0;0;0;0;0,000281888;0,124113083;0,046516906;0,363461004;0,739387751;0,473535836;0,804458818;1;0;0,016367994;0,123107493;0,239434198;0,657781043;1;0,0000727;0,004176673;0,019554595;79,69104521;5649,086025;0,397011876;0,270111531;0,271054149;0,076060667;18,77776337;18,44192505;17,0536499;18,42109867;3,751978188;1,901409523
SPY201264;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SPY201264;17;9;12;2;0,5;19,87349859;0;1,5;0;3,535294118;6;1;8,597852671;41,57125;0;0;4,669013907;0,404541726;0,031180231;0,749824;0,258144785;2;11;-0,011787735;0,060769818;1;0;0;03/06/2020;France;Corse;Calvi;Y;reserve;Cantonnement de peche de Calvi;0;;;00:30;30;42,57737;8,70937667;;;42,58454;8,72482;42 34.6422;8 42.5626;;;42 35.0724;8 43.4892;0,2;;coastal;surface transect;1;eRef;;;;SPY201264_Calvi;6;Fonds meubles circalittoraux;0;0;0;0;54,34532428;100;-64,61566162;-30,30897913;0;0;0;0;0;0,068107816;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000000809;0,000456621;0;0,003960281;0,227789834;0;0,129279646;0,71158874;0;0,006045438;0,166714013;0;0,000311594;0,033245567;0;0,043716034;0,62640363;0,003667294;0,094550235;0,205028728;41,18681623;755,9081573;0,14318046;0,137550116;0,117556669;0,05931;19,6664238;18,77373886;18,32552528;18,5478675;2,878469032;1,614758222
SPY201284;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;SPY201284;12;6;7;3;0,444444444;19,01637231;0;0;0;3,475;3;1;7,378757879;38,115;0;0;4,269657721;0,415512343;0,017076501;0,786442;0,355972229;0;9;-0,008808514;0,068230531;0;0;0;03/06/2020;France;Corse;Calvi;Y;outside;;5;;;00:30;30;42,5849717;8,80077;;;42,59293;8,80990167;42 35.0983;8 48.0462;;;42 35.5758;8 48.5941;0,2;;coastal;surface transect;1;eRef;;;;SPY201284_Calvi;5;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;75,35548519;100;-29,07437325;-7,817899413;18,4529686;0;0,008717829;0,071229689;0;0,011095929;0,080394171;0;0;0;0;0,022689555;0,178634554;0;0;0;0;0;0;0;0,000000156;0,000152207;0;0,01985883;0,202979445;0,10020458;0,500545849;0,715748549;0;0,005763019;0,074899629;0;0;0;0;0,061697733;0,52077055;0,000109362;0,002726415;0,007690394;96,05274753;10465,80652;0,138845935;0,13886553;0,125558302;0,0607305;19,59784508;19,54849243;19,10198593;18,5785895;4,019772702;1,982509792
SPY201290;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;SPY201290;44;11;30;13;0,40625;18,64352339;0;1,5;2;3,468181818;12;4;16,68377596;48,78117647;0;0;7,708209683;0,43099988;0,249484887;0,600062;0,220225158;2;32;0,014475219;0,040223955;1;1;0;04/06/2020;France;Corse;Calvi;Y;outside;;10;;;00:30;30;42,6074283;8,84092167;;;42,60953;8,86001667;42 36.4457;8 50.4553;;;42 36.5718;8 51.6010;0,2;;coastal;surface transect;1;eRef;;;;SPY201290_Calvi;6;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;84,56335076;100;-30,81640816;8,207048861;111,8337173;0,049536668;0,410384643;0,824803829;0,095086649;0,437941812;1;0;0;0;0;0;0;0;0,035149445;0,498539835;0;0;0;0;0;0;0;0,150655811;0,667433083;0,022445038;0,424305609;0,745222092;0;0,146709299;0,500972509;0;0,020869538;0,277168125;0;0,083071896;0,498539835;0,0000385;0,00246801;0,004244878;95,47819099;11829,4185;0,078457765;0,13886553;0,125558302;0,062885;19,88371494;18,61544471;18,1820019;18,634653;4,072963396;1,979904182